taxid,status
244087,Least Concern
121295,Least Concern
292832,Least Concern
382733,Least Concern
179947,Least Concern
888999,Vulnerable
889000,Vulnerable
889001,Vulnerable
483523,Least Concern
889003,Endangered
889004,Critically Endangered
2495559,Least Concern
2495560,Least Concern
296858,Least Concern
235734,Least Concern
2495562,Endangered
286576,Least Concern
299337,Least Concern
326793,Least Concern
2874500,Least Concern
653971,Least Concern
1707854,Endangered
1707855,Endangered
1707856,Least Concern
466931,Least Concern
1707857,Least Concern
653973,Least Concern
1707859,Vulnerable
653974,Critically Endangered
406993,Least Concern
1707860,Least Concern
1707862,Near Threatened
1707863,Least Concern
83717,Least Concern
213825,Least Concern
1707853,Vulnerable
1707864,Least Concern
653977,Least Concern
1707867,Least Concern
1707868,Least Concern
544770,Critically Endangered
1707869,Vulnerable
1707870,Least Concern
1707871,Least Concern
1707872,Data Deficient
1707873,Least Concern
1707874,Least Concern
1707875,Least Concern
488363,Critically Endangered
1707876,Least Concern
1707877,Least Concern
653978,Vulnerable
1707879,Least Concern
1707881,Least Concern
653979,Endangered
1707884,Least Concern
1707885,Least Concern
1707886,Least Concern
1426232,Least Concern
1707888,Least Concern
1469243,Least Concern
1707889,Least Concern
1707890,Least Concern
1707891,Least Concern
1619463,Least Concern
1619464,Least Concern
1707892,Least Concern
399182,Critically Endangered
653982,Vulnerable
1707893,Vulnerable
1544323,Endangered
1544322,Critically Endangered
1707894,Endangered
1136154,Least Concern
488364,Least Concern
1707896,Endangered
1707897,Least Concern
653986,Least Concern
1705990,Least Concern
1707898,Least Concern
88720,Least Concern
1707899,Vulnerable
1707900,Critically Endangered
1707902,Least Concern
1707903,Least Concern
1403698,Least Concern
658434,Least Concern
1707905,Vulnerable
1707907,Vulnerable
1707909,Vulnerable
1707911,Least Concern
1707913,Least Concern
1707914,Vulnerable
1707915,Endangered
1707918,Least Concern
1707919,Least Concern
1234625,Least Concern
1707920,Critically Endangered
1707921,Least Concern
653992,Endangered
105748,Least Concern
1034068,Least Concern
1707926,Least Concern
1707927,Least Concern
1707928,Least Concern
1707930,Endangered
1569684,Critically Endangered
653994,Critically Endangered
1707931,Least Concern
1707933,Least Concern
1707935,Least Concern
653996,Near Threatened
1707936,Least Concern
795995,Least Concern
1707938,Vulnerable
1707940,Least Concern
1707941,Least Concern
1707942,Endangered
1707943,Least Concern
1707945,Endangered
1384607,Least Concern
93770,Least Concern
2695406,Near Threatened
3025156,Least Concern
1574109,Least Concern
493991,Least Concern
2601741,Least Concern
3054243,Least Concern
992701,Least Concern
1357588,Least Concern
2601742,Least Concern
2516494,Least Concern
1237592,Least Concern
2708843,Least Concern
992703,Least Concern
82408,Least Concern
2695409,Least Concern
1237598,Least Concern
2984514,Least Concern
493992,Least Concern
377273,Data Deficient
23282,Least Concern
1167264,Least Concern
79571,Least Concern
2750249,Endangered
372734,Vulnerable
1076879,Least Concern
702737,Endangered
2877698,Least Concern
316837,Least Concern
1778335,Vulnerable
264555,Data Deficient
2980514,Least Concern
309699,Least Concern
1407180,Vulnerable
1497714,Least Concern
1407181,Least Concern
478643,Least Concern
159366,Least Concern
55457,Least Concern
206876,Least Concern
2895333,Least Concern
1545851,Least Concern
9117,Endangered
2717063,Vulnerable
1977160,Least Concern
40816,Least Concern
30415,Vulnerable
40818,Vulnerable
40817,Near Threatened
2717061,Least Concern
2717088,Vulnerable
106976,Least Concern
378495,Vulnerable
935120,Data Deficient
433225,Least Concern
1544896,Least Concern
2496569,Least Concern
38693,Least Concern
1643492,Least Concern
470516,Vulnerable
374122,Endangered
45189,Near Threatened
1323433,Critically Endangered
2321286,Least Concern
427803,Least Concern
427804,Least Concern
1241585,Least Concern
2072244,Least Concern
2072246,Least Concern
1471864,Least Concern
681440,Least Concern
2743256,Least Concern
2093914,Least Concern
1137052,Data Deficient
1137053,Least Concern
1137054,Least Concern
1125920,Least Concern
1137055,Vulnerable
1137056,Least Concern
1137057,Vulnerable
1137058,Least Concern
1137059,Least Concern
1137061,Vulnerable
1137064,Least Concern
1137065,Least Concern
43909,Least Concern
1137066,Least Concern
1141702,Vulnerable
1137067,Vulnerable
155637,Least Concern
1137068,Vulnerable
485821,Least Concern
1137069,Vulnerable
1137073,Least Concern
485820,Least Concern
1137075,Least Concern
1137076,Least Concern
1137077,Vulnerable
597301,Least Concern
1137079,Critically Endangered
1137082,Least Concern
1137083,Vulnerable
1137085,Data Deficient
51906,Vulnerable
2834526,Vulnerable
295146,Least Concern
295147,Least Concern
295148,Endangered
343269,Least Concern
343270,Least Concern
295152,Least Concern
295153,Least Concern
402568,Least Concern
295155,Vulnerable
295156,Least Concern
402545,Least Concern
435633,Least Concern
402571,Least Concern
402547,Least Concern
295158,Least Concern
402548,Least Concern
295160,Least Concern
295161,Least Concern
343274,Least Concern
295162,Least Concern
402569,Least Concern
343275,Vulnerable
295164,Least Concern
402573,Least Concern
402570,Endangered
1563424,Least Concern
295168,Least Concern
295169,Endangered
295170,Endangered
295171,Least Concern
295172,Least Concern
295173,Least Concern
295174,Least Concern
343279,Least Concern
343280,Near Threatened
295176,Least Concern
295178,Least Concern
295179,Least Concern
343281,Least Concern
295181,Least Concern
343284,Least Concern
343285,Least Concern
343286,Data Deficient
295182,Endangered
295183,Least Concern
343268,Least Concern
402557,Least Concern
295186,Least Concern
295187,Least Concern
402559,Data Deficient
402560,Least Concern
343291,Least Concern
295189,Least Concern
295190,Least Concern
295191,Least Concern
295192,Least Concern
343298,Least Concern
343299,Least Concern
402562,Endangered
402563,Least Concern
402567,Least Concern
343301,Least Concern
343302,Data Deficient
295194,Least Concern
343303,Least Concern
402565,Data Deficient
1182195,Least Concern
308099,Data Deficient
998009,Least Concern
93772,Least Concern
324905,Data Deficient
555261,Endangered
137526,Least Concern
691797,Least Concern
1263181,Least Concern
1522382,Data Deficient
2315991,Least Concern
336033,Least Concern
60142,Least Concern
336034,Least Concern
336035,Least Concern
336037,Least Concern
336039,Least Concern
2016154,Critically Endangered
336042,Vulnerable
339301,Least Concern
336043,Least Concern
2171964,Least Concern
153753,Least Concern
128314,Least Concern
2171966,Endangered
768883,Least Concern
43489,Least Concern
762763,Least Concern
762765,Least Concern
1221113,Least Concern
252269,Least Concern
143431,Least Concern
127648,Least Concern
127650,Least Concern
303948,Vulnerable
160225,Least Concern
1237809,Least Concern
258858,Least Concern
321716,Critically Endangered
1237969,Vulnerable
321695,Least Concern
258859,Least Concern
926986,Endangered
327903,Least Concern
992705,Least Concern
162787,Near Threatened
162788,Least Concern
2060075,Vulnerable
162789,Endangered
1902361,Vulnerable
1899113,Critically Endangered
327904,Endangered
578546,Least Concern
191881,Least Concern
32253,Least Concern
304511,Least Concern
290949,Least Concern
1085444,Least Concern
556976,Least Concern
289809,Least Concern
290950,Least Concern
291016,Least Concern
30392,Least Concern
1929442,Data Deficient
940741,Data Deficient
1929454,Critically Endangered
940772,Data Deficient
940775,Data Deficient
48420,Least Concern
126867,Least Concern
331201,Least Concern
1414474,Least Concern
86213,Least Concern
348440,Least Concern
1156112,Least Concern
195014,Endangered
138603,Least Concern
195017,Endangered
1804731,Least Concern
372736,Least Concern
2750253,Least Concern
2675012,Vulnerable
372738,Least Concern
372740,Least Concern
372742,Endangered
2750258,Endangered
79573,Least Concern
1835390,Vulnerable
1421040,Endangered
372743,Vulnerable
86843,Least Concern
75940,Least Concern
8994,Least Concern
1929514,Data Deficient
611710,Least Concern
2071335,Endangered
471097,Least Concern
2071336,Data Deficient
2071337,Endangered
471098,Least Concern
2071338,Data Deficient
2071339,Data Deficient
1748404,Data Deficient
2017475,Least Concern
2017477,Least Concern
2807230,Endangered
294011,Data Deficient
2708179,Least Concern
1904287,Endangered
2708182,Least Concern
2709141,Endangered
703964,Least Concern
1843394,Least Concern
297809,Least Concern
2911138,Data Deficient
2718907,Endangered
123421,Least Concern
123422,Least Concern
1286125,Least Concern
1662738,Least Concern
366936,Least Concern
1195735,Vulnerable
329322,Data Deficient
329323,Endangered
367780,Least Concern
97904,Least Concern
1126420,Least Concern
310929,Least Concern
1306753,Least Concern
2780416,Least Concern
316841,Endangered
316842,Least Concern
3015626,Least Concern
42648,Least Concern
1027855,Vulnerable
38618,Critically Endangered
240719,Least Concern
1002787,Least Concern
490328,Least Concern
946337,Critically Endangered
762112,Endangered
432489,Least Concern
432491,Least Concern
762113,Least Concern
762116,Least Concern
1240064,Least Concern
762117,Least Concern
432493,Least Concern
992888,Least Concern
762118,Least Concern
762120,Least Concern
946339,Data Deficient
153865,Endangered
762133,Least Concern
762134,Least Concern
946341,Least Concern
762141,Least Concern
762143,Endangered
762144,Least Concern
762147,Least Concern
762148,Least Concern
762152,Least Concern
762157,Least Concern
484760,Least Concern
762158,Least Concern
762160,Least Concern
1240072,Least Concern
946346,Least Concern
762166,Endangered
432496,Vulnerable
432497,Least Concern
992889,Least Concern
762175,Least Concern
762177,Least Concern
762181,Least Concern
762198,Least Concern
762184,Least Concern
432501,Least Concern
946348,Least Concern
762186,Least Concern
992890,Least Concern
762187,Least Concern
1240078,Least Concern
762190,Least Concern
762191,Vulnerable
157626,Vulnerable
1849386,Vulnerable
1169887,Least Concern
1561437,Critically Endangered
67776,Least Concern
57865,Least Concern
67777,Least Concern
1828462,Least Concern
2219206,Critically Endangered
288102,Least Concern
66097,Least Concern
53883,Vulnerable
1659295,Least Concern
443696,Least Concern
182645,Least Concern
1508081,Least Concern
182646,Least Concern
182647,Least Concern
1414475,Least Concern
1871310,Data Deficient
2861762,Vulnerable
119717,Least Concern
933638,Least Concern
298113,Least Concern
298114,Least Concern
114303,Least Concern
263535,Least Concern
96991,Least Concern
81349,Least Concern
2957226,Near Threatened
262095,Least Concern
255296,Least Concern
2608440,Near Threatened
178220,Endangered
178222,Least Concern
1231920,Least Concern
255714,Least Concern
262098,Least Concern
1604517,Least Concern
255292,Least Concern
178216,Least Concern
178221,Least Concern
33616,Critically Endangered
2779751,Least Concern
1285441,Least Concern
876649,Least Concern
84819,Least Concern
1930954,Critically Endangered
2789659,Least Concern
572101,Endangered
1439380,Least Concern
1816480,Vulnerable
262121,Least Concern
2953402,Least Concern
2953403,Least Concern
2953404,Least Concern
88858,Least Concern
88864,Data Deficient
88866,Least Concern
88867,Least Concern
174726,Least Concern
527473,Least Concern
449092,Least Concern
468485,Least Concern
288082,Least Concern
468484,Least Concern
1165003,Least Concern
2867811,Least Concern
206746,Least Concern
655499,Least Concern
1770241,Least Concern
9132,Least Concern
109446,Vulnerable
187442,Least Concern
1464034,Least Concern
1405430,Least Concern
372805,Least Concern
443697,Least Concern
948025,Least Concern
1091419,Least Concern
1090480,Least Concern
1090481,Least Concern
123325,Least Concern
948026,Least Concern
458577,Least Concern
516741,Vulnerable
48530,Least Concern
396671,Endangered
168831,Endangered
2598356,Least Concern
2598360,Least Concern
2598364,Least Concern
2598366,Least Concern
2598367,Data Deficient
2598371,Least Concern
2598372,Least Concern
1618038,Least Concern
1237599,Vulnerable
379240,Least Concern
1081504,Least Concern
2026611,Near Threatened
490239,Least Concern
2984682,Vulnerable
1899114,Least Concern
1618039,Least Concern
992706,Least Concern
489992,Least Concern
992707,Least Concern
147190,Least Concern
1237601,Least Concern
2026612,Near Threatened
992709,Least Concern
489993,Least Concern
1899116,Least Concern
256095,Least Concern
1898932,Vulnerable
459123,Vulnerable
228162,Least Concern
1204389,Least Concern
1907129,Endangered
643380,Least Concern
320332,Least Concern
876627,Least Concern
1156113,Least Concern
584628,Data Deficient
473451,Least Concern
1343681,Least Concern
876628,Least Concern
182437,Least Concern
3040410,Least Concern
473452,Least Concern
2609493,Least Concern
1003735,Least Concern
2012917,Least Concern
2048737,Least Concern
473453,Least Concern
473454,Least Concern
473455,Least Concern
217850,Least Concern
1678198,Least Concern
1182252,Least Concern
1146971,Least Concern
876629,Least Concern
876630,Least Concern
473456,Least Concern
435154,Least Concern
473457,Least Concern
2067698,Least Concern
139722,Least Concern
1412986,Least Concern
2578287,Least Concern
320331,Least Concern
473393,Least Concern
2012918,Least Concern
700632,Least Concern
473458,Least Concern
584627,Least Concern
876631,Least Concern
2906600,Least Concern
2768231,Least Concern
3028464,Least Concern
875776,Least Concern
182438,Least Concern
1916755,Least Concern
1459829,Least Concern
1522378,Least Concern
2696604,Least Concern
1003736,Least Concern
2980649,Least Concern
876632,Least Concern
2048738,Least Concern
2042709,Least Concern
876633,Least Concern
1604524,Least Concern
349669,Least Concern
876634,Least Concern
2696605,Least Concern
876635,Least Concern
1812868,Least Concern
3000936,Least Concern
2725792,Data Deficient
2691976,Least Concern
454040,Least Concern
1368084,Least Concern
2691977,Data Deficient
876637,Least Concern
876638,Least Concern
3040411,Least Concern
1305765,Data Deficient
876639,Least Concern
1916756,Data Deficient
876640,Least Concern
1138762,Least Concern
1405569,Least Concern
473461,Least Concern
296138,Least Concern
